date,next_month_end,strat_ret,bench_ret,top_tickers,n_available,cum_strat,cum_bench,relative
2015-07-31,2015-08-31,-0.14590239066543875,-0.08458235844367977,"ASHR, EWZ, EIDO",33,2.223260538244083,2.2249141617332246,0.9992567697587696
2015-08-31,2015-09-30,-0.011883251838779882,-0.037738015040785985,"ASHR, EWS, MCHI",33,2.1968409733649072,2.1409503176332785,1.026105536065598
2015-09-30,2015-10-30,0.08623994086151865,0.0623069142654496,"EZA, EIDO, ECH",33,2.386296408990058,2.274346325520642,1.0492229711074406
2015-10-30,2015-11-30,-0.021758488271366134,-0.0184802947370934,"EPOL, EWZ, EDEN",33,2.334374206563045,2.232315735090795,1.045718654340847
2015-11-30,2015-12-31,-0.025664592141243392,-0.026568093452443306,"VNM, TUR, EPOL",34,2.2744634446465657,2.1730073620255435,1.0466892493757827
2015-12-31,2016-01-29,-0.01256649524404326,-0.05060729426616056,"EWZ, ECH, EZA",34,2.2458814105866645,2.0630373390129835,1.0886285808385605
2016-01-29,2016-02-29,-0.014194018362884772,-0.008027138065535351,"ASHR, VNM, EWY",34,2.2140033286039356,2.046477053458372,1.0818608128844927
2016-02-29,2016-03-31,0.1142463298713925,0.09896284937866015,"ASHR, INDA, EWP",34,2.466945083219982,2.2490022538566565,1.0969064521787786
2016-03-31,2016-04-29,0.06074867041314228,0.013936522031184081,"VNM, KSA, EWP",34,2.6168087170078347,2.280345523315712,1.1475492157885319
2016-04-29,2016-05-31,0.011319146885868806,-0.022498823092737465,"EWT, EIDO, QQQ",34,2.6464287592478684,2.229040432796316,1.1872502267390195
2016-05-31,2016-06-30,0.07749963251761276,0.010873654367851773,"EWZ, EWM, EPOL",34,2.85152601557362,2.25327824803451,1.2655010618688347
2016-06-30,2016-07-29,0.044610425524859165,0.03927533272526403,"EWI, EPOL, EWG",34,2.978733804523565,2.3417765009486655,1.2719974785453971
2016-07-29,2016-08-31,-0.0052886647395522885,0.0009639514784616744,"KSA, EWI, TUR",34,2.962980280083069,2.344033859868982,1.2640518257055735
2016-08-31,2016-09-30,0.015692225632361168,0.007857163847675153,"ECH, EPHE, EZA",34,3.0094760351823697,2.362451317970471,1.2738785397566386
2016-09-30,2016-10-31,-0.0027693195496899525,-0.009016976647761618,"KSA, EPHE, EZA",34,3.001141834363816,2.3411491496048575,1.2819097129588488
2016-10-31,2016-11-30,-0.01754111649451558,-0.03121603671640946,"EDEN, EPHE, IWM",34,2.9484984558306757,2.2680677517922017,1.3000045759218637
2016-11-30,2016-12-30,0.010647450346812137,0.017465157832866497,"TUR, EWM, EPHE",34,2.979892446736785,2.307679913052887,1.2912936624709843
2016-12-30,2017-01-31,0.06322800798643165,0.04612866899654548,"TUR, MCHI, EWH",34,3.1683051101577653,2.4141301159120805,1.3124003090283933
2017-01-31,2017-02-28,0.01725832443088045,0.013540625788376478,"IWM, ECH, EWI",34,3.222984747644884,2.4468189484160963,1.317214234314813
2017-02-28,2017-03-31,0.0600936245049315,0.03556751202865588,"EPHE, EWI, EWQ",34,3.4166655828549772,2.533846210795829,1.348410794742698
2017-03-31,2017-04-28,0.023533079433309807,0.025806429781698833,"SPY, EPHE, IWM",34,3.497070245413359,2.599235735112355,1.345422501765579
2017-04-28,2017-05-31,0.013924223517755574,0.022633706137341898,"EWC, THD, ASHR",34,3.545764233167787,2.658066072922566,1.3339639180862006
2017-05-31,2017-06-30,0.014326794649875888,0.013265583964019294,"EWA, EWZ, IWM",34,3.596563669213257,2.6933268715948313,1.3353610017203672
2017-06-30,2017-07-31,0.03918438592769576,0.035412882345826,"EPHE, EZA, QQQ",34,3.7374928080412384,2.7887053392174708,1.3402250698490805
2017-07-31,2017-08-31,0.002244310980526095,0.0132622406484971,"EPHE, EWM, EWD",34,3.745880904189963,2.8256898205239214,1.3256518379980664
2017-08-31,2017-09-29,0.01169868863321725,0.0069519353719025845,"EPHE, EWY, EIDO",34,3.789702798545196,2.8453338335372464,1.331900936852086
2017-09-29,2017-10-31,-0.0017933705956508412,0.015782265751617144,"TUR, INDA, EWW",34,3.782906456980029,2.8902396482501986,1.3088556373760447
2017-10-31,2017-11-30,-0.0069064855814410615,-0.0004754100504152696,"EWZ, EWW, EWM",34,3.756779868078956,2.888865599273312,1.300434284316988
2017-11-30,2017-12-29,0.12295773145550089,0.033632104704434854,"ECH, TUR, EWZ",34,4.218704998235641,2.986024229585112,1.4128167335138475
2017-12-29,2018-01-31,0.08325371465837768,0.061537612085386065,"EWI, EWW, EWD",34,4.569927860386622,3.1697770303028845,1.4417190284043253
2018-01-31,2018-02-28,-0.04018699177603191,-0.04786641366492169,"EPHE, ECH, EWJ",34,4.386276207044206,3.0180511717448395,1.4533471957363628
2018-02-28,2018-03-29,0.0002350404896216037,-0.003458013789555635,"EPOL, EWY, ASHR",34,4.387307159551526,3.0076147091753613,1.4587331103838275
2018-03-29,2018-04-30,-0.037244695710867894,-0.007876557892643658,"EPOL, EZA, EIDO",34,4.223903239403917,2.983925057799775,1.4155527225333373
2018-04-30,2018-05-31,-0.04242000936648219,-0.031047853173274853,"EIDO, TUR, ASHR",34,4.044725224425289,2.891280590725152,1.3989390159503148
2018-05-31,2018-06-29,-0.03158420007766786,-0.029691526226457588,"EWZ, EWP, EWI",34,3.9169758136778503,2.8054340572375884,1.396210259718155
2018-06-29,2018-07-31,0.03918909175964443,0.039616055360396925,"THD, ASHR, EIDO",34,4.07047853826038,2.916574288159056,1.395636845180333
2018-07-31,2018-08-31,-0.10859096790579788,-0.0307996267422341,"MCHI, TUR, VNM",34,3.6284613339509075,2.82674488871776,1.2836182523697122
2018-08-31,2018-09-28,0.017374890762999067,0.0038048186377349765,"ECH, EWI, MCHI",34,3.6915054532660707,2.8375001403544755,1.300971020500076
2018-09-28,2018-10-31,-0.05805301215853209,-0.07492404095484376,"INDA, EPHE, EZA",34,3.477202442304328,2.624903163629182,1.3246974175979733
2018-10-31,2018-11-30,0.027513747151879892,0.026453718068935695,"EWW, EWY, EPOL",34,3.5728733110977884,2.6943416118780856,1.3260654459503833
2018-11-30,2018-12-31,-0.05826759944924794,-0.036495140571561197,"THD, QQQ, EWG",34,3.364690560123834,2.596011236004788,1.2961001529800884
2018-12-31,2019-01-31,0.11538266214112285,0.0870238303411385,"ASHR, IWM, MCHI",34,3.7529175142320277,2.8219260773705583,1.3299134744624344
2019-01-31,2019-02-28,0.016637009186762586,0.008600541786707841,"INDA, EWJ, IWM",34,3.8153548373934685,2.8461961705179846,1.3405101436487088
2019-02-28,2019-03-29,-0.0015380914382351711,0.001673612617044054,"EIDO, EZA, EPHE",34,3.809486472784245,2.8509596003395457,1.336212015186234
2019-03-29,2019-04-30,-0.00408350113969802,0.027843978823900047,"TUR, EWZ, EIDO",34,3.793930430430966,2.930341659079194,1.294705830180614
2019-04-30,2019-05-31,-0.0378948873543142,-0.05439027378153875,"EWZ, ECH, TUR",34,3.6501598641396797,2.7709595739684283,1.3172909119392548
2019-05-31,2019-06-28,0.08342640910399594,0.05878989315606162,"IWM, MCHI, EWI",34,3.954679594260383,2.933863991261798,1.3479423743019363
2019-06-28,2019-07-31,-0.017729594294011736,-0.01929322819882769,"VNM, EWW, KSA",34,3.8845647294913395,2.877260283774061,1.3500915267895095
2019-07-31,2019-08-30,-0.015090918985475469,-0.032169229574326816,"INDA, EWP, EWW",34,3.8259430778647503,2.7847010371602403,1.3739151983676996
2019-08-30,2019-09-30,0.03571548385886888,0.02050627205318869,"KSA, EWH, TUR",34,3.96258848610718,2.841804874215045,1.3943914735531286
2019-09-30,2019-10-31,0.0428826336170951,0.025358800478206937,"EPOL, EWH, EIDO",34,4.132514716332234,2.9138696370182604,1.4182222374783393
2019-10-31,2019-11-29,-0.03803257246623778,0.00028436501605402624,"ECH, KSA, EZA",34,3.9753445509155343,2.9146982396043706,1.363895753220454
2019-11-29,2019-12-31,0.06503287405321252,0.04673053006769999,"ECH, EIDO, EPHE",34,4.233872632413348,3.0509036333284745,1.3877438101164403
2019-12-31,2020-01-31,-0.06181218512288489,-0.04076534171554475,"EPHE, EWJ, VNM",34,3.9721677134718982,2.926532504174642,1.35729492421686
2020-01-31,2020-02-28,-0.01957209123531038,-0.07014149366499012,"EPHE, VNM, ASHR",34,3.894424084581872,2.7212611430726885,1.4311100184176064
2020-02-28,2020-03-31,-0.23200265558010433,-0.1814405829856806,"EPOL, TUR, EZA",34,2.9909073550037606,2.2275139348173,1.3427109515474585
2020-03-31,2020-04-30,0.09841017947058243,0.0832408697374731,"EWW, TUR, VNM",34,3.285243084589566,2.412934132103833,1.3615137855939599
2020-04-30,2020-05-29,0.06410844439939682,0.05114471967616049,"EIDO, EWW, EPHE",34,3.4958549082164794,2.5363429718873234,1.3783052792797859
2020-05-29,2020-06-30,0.08864034103872487,0.049045530677219284,"EWH, ASHR, MCHI",34,3.805728679502688,2.660739258922973,1.4303275552987442
2020-06-30,2020-07-31,0.009927687894845808,0.042778847459957046,"KSA, EWJ, EWW",34,3.8435107660452545,2.7745626178111578,1.385267263882257
2020-07-31,2020-08-31,-0.01843407986702376,0.03076676627456784,"TUR, THD, EPHE",34,3.7726591816142108,2.859926937387507,1.3191453013343302
2020-08-31,2020-09-30,-0.04498484976346051,-0.026098281366305418,"ECH, EWM, EWZ",34,3.6029466751205557,2.7852877594884915,1.2935635331920694
2020-09-30,2020-10-30,-0.030374252749742,-0.022214116207489542,"EWZ, THD, EWP",34,3.493509862166601,2.723415053527916,1.2827680663808858
2020-10-30,2020-11-30,0.22550934266894043,0.14918420317934988,"EPOL, EWG, TUR",34,4.281328974791252,3.1297055582151243,1.3679654188405188
2020-11-30,2020-12-31,0.053663634269625206,0.06653179666747591,"EPHE, EWH, EWL",34,4.5110806470824,3.337930492043362,1.3514603308353725
2020-12-31,2021-01-29,-0.014739453682162673,-0.009107856309951357,"EWC, EWP, KSA",34,4.444589782828229,3.307529100749226,1.343779494433302
2021-01-29,2021-02-26,-0.01564477888347519,0.022937134971468282,"EPHE, EWZ, EWW",34,4.375055158448128,3.38339434215517,1.2930964339383761
2021-02-26,2021-03-31,0.008163889153115056,0.021609116649718384,"EWZ, EWY, EIDO",34,4.4107726238004625,3.4565065051667982,1.2760782070588392
2021-03-31,2021-04-30,0.010046029128268722,0.028079505704812695,"TUR, EIDO, EWM",34,4.455083374057332,3.5535634992973515,1.2536946011906749
2021-04-30,2021-05-28,0.0013929258048885524,0.031415461466429755,"ECH, EPHE, EWJ",34,4.461288974651986,3.6652003364780383,1.2172019439840291
2021-05-28,2021-06-30,-0.02973740730619001,-0.006852574703040587,"TUR, EWM, ECH",34,4.328621807302145,3.640084277370713,1.1891542825565493
2021-06-30,2021-07-30,0.006614795007862624,-0.012560149920825629,"TUR, EIDO, EWP",34,4.357254753224012,3.5943642731224963,1.2122462895055368
2021-07-30,2021-08-31,-0.009122002996600079,0.02573222557996056,"MCHI, EWZ, ASHR",34,4.317507862308153,3.6868552654150353,1.1710543407572915
2021-08-31,2021-09-30,-0.025980059139321776,-0.04328715810386909,"ASHR, EWS, EWH",34,4.2053387527109,3.5272617786349323,1.1922389141013476
2021-09-30,2021-10-29,0.014434923642617595,0.03430675506962992,"EDEN, EWZ, EWD",34,4.266042496497622,3.648270684541028,1.16933277856117
2021-10-29,2021-11-30,-0.0158767183034985,-0.042915317370674964,"EWZ, EWW, EWT",34,4.198311741509976,3.49170399025982,1.2023675985195919
2021-11-30,2021-12-31,0.045935543393345046,0.03502489537989977,"TUR, EWP, KSA",34,4.391163472690898,3.6140005572162486,1.2150422788183721
2021-12-31,2022-01-31,0.07971336830585478,-0.012674369725803125,"TUR, ECH, INDA",34,4.741197903880724,3.568195377964831,1.32873831213383
2022-01-31,2022-02-28,0.014505810345551947,-0.018231163404594835,"ASHR, EWA, EWT",34,4.809972821485146,3.5031430249696345,1.3730449448397384
2022-02-28,2022-03-31,0.025659389257271514,0.014483986797615889,"EPOL, EWD, EWN",34,4.933393786428529,3.5538825022934546,1.3881702006875083
2022-03-31,2022-04-29,-0.07903141488381626,-0.0676320334079699,"EWD, EWY, VNM",34,4.543500695308055,3.313526202170344,1.3711980585311452
2022-04-29,2022-05-31,0.013121479829437418,0.01605700415547598,"EPOL, QQQ, EZA",34,4.603118148036574,3.3667315061678718,1.3672364842885854
2022-05-31,2022-06-30,-0.09219347579898951,-0.08756175553122023,"KSA, EWW, THD",34,4.178740686455675,3.0719345850855437,1.3602961165721925
2022-06-30,2022-07-29,0.06899868973521721,0.03706776351942715,"EWQ, EWG, EWD",34,4.467068318564359,3.1858043298326444,1.4021791221556352
2022-07-29,2022-08-31,-0.03253935827717228,-0.02886853153744402,"MCHI, ASHR, EWP",34,4.321712782097988,3.093834837064745,1.3968789575716924
2022-08-31,2022-09-30,-0.10999349748371472,-0.09359283621760262,"EPOL, ASHR, EZA",34,3.846352478074955,2.804274059875031,1.371603629299471
2022-09-30,2022-10-31,0.11061884897861345,0.050533439740816616,"EPOL, EWY, EPHE",34,4.271831561965644,2.945983674096461,1.4500526936137295
2022-10-31,2022-11-30,0.2444621549388509,0.12071098427480674,"EWH, MCHI, ASHR",34,5.316132711139563,3.3015962630541558,1.6101704410768418
2022-11-30,2022-12-30,-0.015860998761594747,-0.019695286969253017,"KSA, EWZ, THD",34,5.231813536791705,3.2365703771966907,1.6164683374885134
2022-12-30,2023-01-31,0.115017121287963,0.08098107231035839,"EWW, EWD, IWM",34,5.833561668908883,3.49867131695002,1.6673648766739007
2023-01-31,2023-02-28,-0.037980201753332166,-0.04341369142780597,"TUR, INDA, THD",34,5.612001819783219,3.346781079988636,1.6768356476433393
2023-02-28,2023-03-31,0.051459704965031904,0.023856126098059025,"EZA, MCHI, VNM",34,5.900793777692486,3.4266223114554433,1.7220438208102802
2023-03-31,2023-04-28,0.0008783347772300573,0.016769360835495652,"EWZ, MCHI, EWH",34,5.905976650080696,3.4840845774432,1.6951301034186732
2023-04-28,2023-05-31,-0.06605859763228168,-0.032655173486450216,"TUR, ASHR, MCHI",34,5.515836114927364,3.3703111911253267,1.636595495825909
2023-05-31,2023-06-30,0.043364396349947563,0.046788309381534623,"MCHI, EZA, EWM",34,5.7550270184164285,3.528002353847747,1.6312423975964248
2023-06-30,2023-07-31,0.1141570631046908,0.052854262372565665,"THD, TUR, ASHR",34,6.412004000926994,3.714472315909045,1.7262220459860342
2023-07-31,2023-08-31,-0.03139506659534989,-0.047624582510420954,"KSA, EIDO, EWT",34,6.210698708308241,3.53757212261736,1.755638752521914
2023-08-31,2023-09-29,-0.01764755464778245,-0.04027405858656198,"EWZ, ECH, EPHE",34,6.10109506345246,3.3950997356968804,1.7970297011613845
2023-09-29,2023-10-31,-0.08256818653213356,-0.03638878322432307,"THD, VNM, EWW",34,5.597338708203038,3.2715561873896504,1.710910156389248
2023-10-31,2023-11-30,0.10441307906689601,0.08437533380254379,"VNM, TUR, EWY",34,6.18177407730684,3.547594832754429,1.742525392198516
2023-11-30,2023-12-29,-0.009455076030869147,0.051649531946459874,"EWH, TUR, ASHR",34,6.123324933400248,3.730826445401875,1.6412784199455461
2023-12-29,2024-01-31,-0.022552059457991103,-0.024487283211382226,"TUR, ASHR, MCHI",34,5.985231345421606,3.6394686416208044,1.64453439081045
2024-01-31,2024-02-29,0.037079270655078135,0.03355200543285249,"MCHI, EWH, EWZ",34,6.207159358411752,3.761580113257162,1.650146792443816
2024-02-29,2024-03-28,0.0086099766137215,0.0224228578937323,"EZA, THD, EWZ",34,6.2606028553253195,3.8459254895926165,1.6278533924453331
2024-03-28,2024-04-30,-0.009095139731738625,-0.02219488876813306,"EWH, EWZ, THD",34,6.203661797551214,3.760565601140581,1.6496619007708948
2024-04-30,2024-05-31,0.046705369472882875,0.0326960309700903,"EWA, VNM, IWM",34,6.493406113890653,3.8835211705005297,1.6720408693056632
2024-05-31,2024-06-28,-0.0031347421944549017,-0.009398519229887943,"KSA, EWZ, EIDO",34,6.473050959759709,3.8470218220999035,1.6826135278396686
2024-06-28,2024-07-31,0.008934482000991784,0.02135520334697349,"VNM, ASHR, EWQ",34,6.530884317051185,3.9291757553910913,1.6621512305959782
2024-07-31,2024-08-30,0.04095183763177449,0.027069448987301556,"MCHI, EWZ, VNM",34,6.798336031194967,4.035536378063792,1.6846177048853013
2024-08-30,2024-09-30,0.0701205465829668,0.035520406479081,"EWW, ASHR, TUR",34,7.275039069557036,4.178880270573737,1.7409063190408691
2024-09-30,2024-10-31,-0.06664039096033147,-0.04683568534711,"TUR, EWZ, EWY",34,6.790227621710069,3.9831595491178997,1.7047340278432521
2024-10-31,2024-11-29,-0.048751451407660164,-0.007185811905475468,"EWY, EWZ, EWL",34,6.459194169763319,3.95453731380844,1.6333628076309021
2024-11-29,2024-12-31,-0.029383498929013707,-0.029315025085051963,"EWZ, EPHE, EWT",34,6.269400444793787,3.8386099532543714,1.6332475873144112
2024-12-31,2025-01-31,0.07177183080926453,0.0318467675621496,"EZA, EWZ, EWW",34,6.719366792793054,3.9608572721974173,1.6964425453950431
2025-01-31,2025-02-28,-0.051795687048220206,0.011493375675981373,"EPHE, EIDO, INDA",34,6.371332573231342,4.006380892825725,1.590296265799531
2025-02-28,2025-03-31,0.023122666296730987,0.005247305504382856,"EIDO, THD, INDA",34,6.518654770187663,4.027403597337305,1.6185749981694
2025-03-31,2025-04-30,0.022434092543807276,0.026963175677340148,"EWT, EDEN, EWD",34,6.664894874563184,4.135995188055862,1.6114368057802406
2025-04-30,2025-05-30,0.06917409652701807,0.044877806222359456,"SPY, EWD, EWT",34,7.125932955958645,4.321609578642043,1.6489071551432903
2025-05-30,2025-06-30,0.04087688865339626,0.038771196855137455,"TUR, KSA, EPHE",34,7.4172189239509345,4.4891635543466215,1.6522496527820267
2025-06-30,2025-07-31,0.024014630229597378,-0.0025133034789534842,"THD, EIDO, KSA",34,7.595340693741588,4.4778809239678905,1.6961908596290427
2025-07-31,2025-08-29,0.039122779971229704,0.04569560723667494,"EDEN, EPHE, EWN",34,7.892491536509367,4.682500411922127,1.6855292775659503
2025-08-29,2025-09-30,0.034500138506380194,0.0303034609090772,"EPOL, INDA, KSA",34,8.164783587679374,4.824396380111546,1.6923948499212234
2025-09-30,2025-10-31,0.02220306391960151,0.0162752601956953,"EPHE, INDA, EIDO",34,8.346066799566332,4.9029146864850315,1.7022663728113419
2025-10-31,2025-11-28,0.026750491406611305,0.008242031286588902,"EDEN, EWG, VNM",34,8.569328187767134,4.943324662726518,1.7335151486976528
2025-11-28,2025-12-31,-0.002571889755056622,0.025697293690313205,"KSA, EWA, MCHI",34,8.547288820393298,5.07035472839117,1.6857378385250306
2025-12-31,2026-01-30,0.07792585854568079,0.058063339056248324,"MCHI, EWH, KSA",34,9.213343639960344,5.364756454121198,1.7173833926575859
2026-01-30,2026-02-27,0.029478016531338563,0.03448845022757919,"EIDO, INDA, EWC",34,9.484934736087999,5.549778590072242,1.7090654306561324
2026-02-27,2026-03-31,-0.04322527032304516,-0.06943771734735851,"EDEN, MCHI, QQQ",34,9.074945868124153,5.164414632994384,1.757207062761032
2026-03-31,2026-04-10,0.05018750217961646,0.05186676623330361,"EWH, QQQ, EWP",34,9.530394733660536,5.432276119495756,1.754401750576917
