date,next_month_end,ticker,horizon_days,pred_return,actual_return
2005-05-31,2005-06-30,EWL,22,0.0032917737288877813,-0.011302497095655784
2005-05-31,2005-06-30,EWM,22,-0.002439382402227075,0.02518511627103215
2005-05-31,2005-06-30,EWN,22,0.004711423966593964,0.03720151729530419
2005-05-31,2005-06-30,EWP,22,0.01146238340753225,0.017302973433142688
2005-05-31,2005-06-30,EWQ,22,-0.010955326838512858,0.009235973416987342
2005-05-31,2005-06-30,EWS,22,-0.009612255043975004,0.028533047677977263
2005-05-31,2005-06-30,EWT,22,-0.043819550378863426,0.02109704140813151
2005-05-31,2005-06-30,EWU,22,0.009752805785252727,0.011254780380391294
2005-05-31,2005-06-30,EWW,22,-0.06274016796923132,0.04677194866456946
2005-05-31,2005-06-30,EWY,22,-0.036135164222035665,-0.004665867130732249
2005-05-31,2005-06-30,EWZ,22,-0.06935196514808084,0.043295386989793405
2005-05-31,2005-06-30,EZA,22,0.051276306102113534,0.047543019159670186
2005-05-31,2005-06-30,IWM,22,-0.033256470606780386,0.04076302471002835
2005-05-31,2005-06-30,QQQ,22,-0.04372717974211915,-0.033246307752382465
2005-05-31,2005-06-30,SPY,22,-0.019551276265434292,0.0015151327111464497
2005-06-30,2005-07-29,EWA,20,0.008399465123431149,0.018664881479304007
2005-06-30,2005-07-29,EWC,20,-0.006970439672008055,0.05840204583267172
2005-06-30,2005-07-29,EWD,20,0.011843757909323793,0.058910572810022765
2005-06-30,2005-07-29,EWG,20,0.006872506996265182,0.06764321576345722
2005-06-30,2005-07-29,EWH,20,-0.018638248947001168,0.06119145623707967
2005-06-30,2005-07-29,EWI,20,-0.0029266126792336644,0.03775899906583158
2005-06-30,2005-07-29,EWJ,20,0.007035445326860179,0.010848058369551827
2005-06-30,2005-07-29,EWL,20,0.008984571141056774,0.0493379875459552
2005-06-30,2005-07-29,EWM,20,-0.0018898443406833998,0.07514473469511773
2005-06-30,2005-07-29,EWN,20,-0.0140823706313149,0.02087810328931905
2005-06-30,2005-07-29,EWP,20,-0.007524718148565146,0.04310841141821786
2005-06-30,2005-07-29,EWQ,20,-0.009896519075776156,0.04950053040403857
2005-06-30,2005-07-29,EWS,20,-0.0055764958098400985,0.0713339977159071
2005-06-30,2005-07-29,EWT,20,0.0037401622125117218,0.012396458981854153
2005-06-30,2005-07-29,EWU,20,0.0007504214627149786,0.007234317921082312
2005-06-30,2005-07-29,EWW,20,-0.01825271961851438,0.08678014341987184
2005-06-30,2005-07-29,EWY,20,0.01033982653622778,0.12468770370245008
2005-06-30,2005-07-29,EWZ,20,-0.04506674592518578,0.022159886221684078
2005-06-30,2005-07-29,EZA,20,-0.015988732435918918,0.08566743864794946
2005-06-30,2005-07-29,IWM,20,-0.005521566570868552,0.06577704719604283
2005-06-30,2005-07-29,QQQ,20,-0.004861940058208281,0.07612873784826646
2005-06-30,2005-07-29,SPY,20,0.003129134436466119,0.038261300749980354
2005-07-29,2005-08-31,EWA,23,-0.013845796028690072,0.026651447688811114
2005-07-29,2005-08-31,EWC,23,-0.025992761507568907,0.06194699291375194
2005-07-29,2005-08-31,EWD,23,-0.025374673183022223,0.020102941752186743
2005-07-29,2005-08-31,EWG,23,-0.04355504791610276,0.019007659311808478
2005-07-29,2005-08-31,EWH,23,-0.02978921406161472,-0.009104473977099903
2005-07-29,2005-08-31,EWI,23,-0.025421690728445134,0.014866739076919266
2005-07-29,2005-08-31,EWJ,23,-0.005193602358283922,0.08585365137737777
2005-07-29,2005-08-31,EWL,23,-0.033707895477028904,0.019495410688022075
2005-07-29,2005-08-31,EWM,23,-0.028516899370902404,-0.024193693199753175
2005-07-29,2005-08-31,EWN,23,-0.02338443684541447,0.01101187537973991
2005-07-29,2005-08-31,EWP,23,-0.021672499017507008,0.01040230025793254
2005-07-29,2005-08-31,EWQ,23,-0.028920065245939375,0.013476283037446635
2005-07-29,2005-08-31,EWS,23,-0.04873174998863938,-0.03452537257396837
2005-07-29,2005-08-31,EWT,23,0.004025650468495456,-0.040816061714223584
2005-07-29,2005-08-31,EWU,23,-0.0107488048841069,0.03977913491695939
2005-07-29,2005-08-31,EWW,23,-0.04458998804732128,-0.006455901231576244
2005-07-29,2005-08-31,EWY,23,-0.06335606590819076,-0.024729207470463033
2005-07-29,2005-08-31,EWZ,23,-0.028862124669375544,0.10721296113438195
2005-07-29,2005-08-31,EZA,23,-0.03810314103247536,0.07496819871309013
2005-07-29,2005-08-31,IWM,23,-0.03065514505063438,-0.02003206545669811
2005-07-29,2005-08-31,QQQ,23,-0.025857149654513578,-0.015159654333841255
2005-07-29,2005-08-31,SPY,23,-0.017439152122586954,-0.009374656410582882
2005-08-31,2005-09-30,EWA,21,-0.05084221463235339,0.060573842957300394
2005-08-31,2005-09-30,EWC,21,-0.04630995561062334,0.05735307406546153
2005-08-31,2005-09-30,EWD,21,-0.05143129741434049,0.03253904578795619
2005-08-31,2005-09-30,EWG,21,-0.03424116967404345,0.007254003932501751
2005-08-31,2005-09-30,EWH,21,-0.02503794457263897,0.039816041124141055
2005-08-31,2005-09-30,EWI,21,-0.018674595920956327,0.014263878890576676
2005-08-31,2005-09-30,EWJ,21,-0.041555602325134555,0.09523805501196647
2005-08-31,2005-09-30,EWL,21,-0.04991760510310361,0.021372321424204532
2005-08-31,2005-09-30,EWM,21,-0.008636974587237445,0.008264451230032499
2005-08-31,2005-09-30,EWN,21,-0.021263758688242707,0.004668053956520479
2005-08-31,2005-09-30,EWP,21,-0.02885862588694932,0.05008329038124626
2005-08-31,2005-09-30,EWQ,21,-0.03963016559794219,0.015251953591427947
2005-08-31,2005-09-30,EWS,21,-0.027418201536598796,0.019157230351205312
2005-08-31,2005-09-30,EWT,21,0.01706049438557944,-0.0034043132774383977
2005-08-31,2005-09-30,EWU,21,-0.04080978573580152,0.007438777148278675
2005-08-31,2005-09-30,EWW,21,-0.039192891786761996,0.12038318194613806
2005-08-31,2005-09-30,EWY,21,-0.005532593122465346,0.1239315694110128
2005-08-31,2005-09-30,EWZ,21,-0.07971271049178119,0.186187246552723
2005-08-31,2005-09-30,EZA,21,-0.0446057226337252,0.08747032988942927
2005-08-31,2005-09-30,IWM,21,-0.006672509634930823,0.0009478962217537301
2005-08-31,2005-09-30,QQQ,21,-0.008234269512121362,0.012314451503340651
2005-08-31,2005-09-30,SPY,21,-0.010637155006224419,0.008025351516438795
2005-09-30,2005-10-31,EWA,21,-0.0442460290713278,-0.05609441502561907
2005-09-30,2005-10-31,EWC,21,-0.042427680872987095,-0.07278685268196194
2005-09-30,2005-10-31,EWD,21,-0.03474080380438205,-0.053706212421776756
2005-09-30,2005-10-31,EWG,21,-0.01459297803235271,-0.027777841553470295
2005-09-30,2005-10-31,EWH,21,-0.020436258506362992,-0.06995564767897944
2005-09-30,2005-10-31,EWI,21,-0.020844383841128078,-0.061193407463575156
2005-09-30,2005-10-31,EWJ,21,-0.054651239791808415,-0.006562926380037526
2005-09-30,2005-10-31,EWL,21,-0.01131125707620817,0.0126652292748759
2005-09-30,2005-10-31,EWM,21,-0.0034951407019725433,-0.020491867447025247
2005-09-30,2005-10-31,EWN,21,-0.012652563434253916,-0.033040940893902526
2005-09-30,2005-10-31,EWP,21,-0.024640697114485022,-0.03232633591164524
2005-09-30,2005-10-31,EWQ,21,-0.021181446490737277,-0.03890573813416753
2005-09-30,2005-10-31,EWS,21,-0.011282607279333834,-0.04010035948311619
2005-09-30,2005-10-31,EWT,21,-0.016459629652099683,-0.05550813756444006
2005-09-30,2005-10-31,EWU,21,-0.008272002667702116,-0.024261989832742636
2005-09-30,2005-10-31,EWW,21,-0.05937693734768634,-0.021062409918647274
2005-09-30,2005-10-31,EWY,21,-0.041802351518799186,-0.05576680419936686
2005-09-30,2005-10-31,EWZ,21,-0.08376371528942883,-0.0522210579402661
2005-09-30,2005-10-31,EZA,21,-0.056593549511903984,-0.09184763174187172
2005-09-30,2005-10-31,IWM,21,-0.01794445321434701,-0.039313419248866444
2005-09-30,2005-10-31,QQQ,21,-0.014784155278012467,-0.014952274271343602
2005-09-30,2005-10-31,SPY,21,-0.008608508707522167,-0.023650852678980927
2005-10-31,2005-11-30,EWA,21,0.009023521645461496,0.01836870448826744
2005-10-31,2005-11-30,EWC,21,0.011800857033738232,0.052500628005640815
2005-10-31,2005-11-30,EWD,21,0.006051774956295386,0.007973981216151671
2005-10-31,2005-11-30,EWG,21,0.01549737215427327,0.029629865480324424
2005-10-31,2005-11-30,EWH,21,0.0029040545394967143,0.01979410468018994
2005-10-31,2005-11-30,EWI,21,0.011377704664156996,0.011335975667626341
2005-10-31,2005-11-30,EWJ,21,-0.026029395812874556,0.02890214121072554
2005-10-31,2005-11-30,EWL,21,-0.012014972844510252,0.027732459628001305
2005-10-31,2005-11-30,EWM,21,0.014857192472998992,-0.018130730997893862
2005-10-31,2005-11-30,EWN,21,0.004702843453666228,0.04965332446002235
2005-10-31,2005-11-30,EWP,21,0.010952709000283667,-0.008762352450807254
2005-10-31,2005-11-30,EWQ,21,0.004588208289291185,0.014027722956373223
2005-10-31,2005-11-30,EWS,21,0.009028024980461735,0.024804551972321898
2005-10-31,2005-11-30,EWT,21,0.0035682046140865786,0.07323716505674094
2005-10-31,2005-11-30,EWU,21,-0.0121392770770411,0.0016218425562679606
2005-10-31,2005-11-30,EWW,21,-0.012510446631201488,0.078890032862313
2005-10-31,2005-11-30,EWY,21,0.027991844134142907,0.0950334640574586
2005-10-31,2005-11-30,EWZ,21,-0.01603769742243588,0.07029756883341731
2005-10-31,2005-11-30,EZA,21,0.0014150623530557738,0.07360842654665234
2005-10-31,2005-11-30,IWM,21,0.011898535267019783,0.05754175169594489
2005-10-31,2005-11-30,QQQ,21,-0.0021742990782734894,0.06097232702940425
2005-10-31,2005-11-30,SPY,21,0.001271845292271312,0.04395285510441771
2005-11-30,2005-12-30,EWA,21,-0.02928209872836518,0.03348395135295501
2005-11-30,2005-12-30,EWC,21,-0.024676412150183236,0.04748407750414341
2005-11-30,2005-12-30,EWD,21,-0.010545856982260848,0.07612832282300608
2005-11-30,2005-12-30,EWG,21,-0.01642089668581448,0.04964476633793291
2005-11-30,2005-12-30,EWH,21,-0.01806912834607355,0.007192261131319322
2005-11-30,2005-12-30,EWI,21,-0.006042838125225436,0.04406047143000347
2005-11-30,2005-12-30,EWJ,21,-0.023560320325150097,0.08969214156889205
2005-11-30,2005-12-30,EWL,21,-0.0249442841920674,0.028021994723601562
2005-11-30,2005-12-30,EWM,21,0.005414139164492182,0.009794848591658134
2005-11-30,2005-12-30,EWN,21,-0.027899329437592435,0.05796180487966729
2005-11-30,2005-12-30,EWP,21,-4.426913296740054e-05,0.019647085070322534
2005-11-30,2005-12-30,EWQ,21,-0.011851201884587992,0.039484850742680155
2005-11-30,2005-12-30,EWS,21,-0.02507473355702805,0.04373749594012111
2005-11-30,2005-12-30,EWT,21,-0.03200891739972456,0.06312543892148748
2005-11-30,2005-12-30,EWU,21,-0.020201047555867047,0.03372611907641221
2005-11-30,2005-12-30,EWW,21,-0.040964295920681515,0.04577152047015565
2005-11-30,2005-12-30,EWY,21,-0.047741710155441375,0.10358346056630907
2005-11-30,2005-12-30,EWZ,21,-0.030111792991371344,0.004574885976651011
2005-11-30,2005-12-30,EZA,21,-0.029812004345793452,0.11697754125422533
2005-11-30,2005-12-30,IWM,21,-0.027523052980001572,-0.006999858734256015
2005-11-30,2005-12-30,QQQ,21,-0.014524505805376675,-0.01776182769572532
2005-11-30,2005-12-30,SPY,21,-0.016130761695421825,-0.0019134397488569377
2005-12-30,2006-01-31,EWA,20,-0.0223388034065517,0.08452965806126223
2005-12-30,2006-01-31,EWC,20,-0.008999621283638959,0.09041099124515961
2005-12-30,2006-01-31,EWD,20,-0.01596134340704869,0.05726848534038664
2005-12-30,2006-01-31,EWG,20,-0.012486565483585288,0.08074830030386271
2005-12-30,2006-01-31,EWH,20,-0.017973586448390533,0.06259890861906547
2005-12-30,2006-01-31,EWI,20,-0.009610776602054116,0.0535572200240515
2005-12-30,2006-01-31,EWJ,20,-0.024611658063225628,0.03698223300892112
2005-12-30,2006-01-31,EWL,20,-0.009652941944704896,0.05851899787371728
2005-12-30,2006-01-31,EWM,20,0.006334659556884725,0.06451614749595214
2005-12-30,2006-01-31,EWN,20,-0.007114231142803518,0.04921263773818363
2005-12-30,2006-01-31,EWP,20,-0.011659236283881436,0.06386490182569982
2005-12-30,2006-01-31,EWQ,20,-0.004718626695797146,0.07967620754001681
2005-12-30,2006-01-31,EWS,20,-0.019291892323531123,0.0658229842590008
2005-12-30,2006-01-31,EWT,20,-0.04284579153395984,0.08012814937552948
2005-12-30,2006-01-31,EWU,20,-0.014264743981029615,0.060818329865946597
2005-12-30,2006-01-31,EWW,20,-0.002123685622563265,0.0876504743303097
2005-12-30,2006-01-31,EWY,20,-0.04677414709321537,0.07731819301202947
2005-12-30,2006-01-31,EWZ,20,0.006751104704588506,0.2388374287066246
2005-12-30,2006-01-31,EZA,20,-0.026520761010101257,0.16970419220698463
2005-12-30,2006-01-31,IWM,20,-0.0018256151578115443,0.0843830171716129
2005-12-30,2006-01-31,QQQ,20,0.01005434059394883,0.039346269634787046
2005-12-30,2006-01-31,SPY,20,-0.0039036410010295786,0.024013471290819988
2006-01-31,2006-02-28,EWA,19,-0.044122733831198024,-0.026470432671390487
2006-01-31,2006-02-28,EWC,19,-0.055863923326308074,-0.02261332148769646
2006-01-31,2006-02-28,EWD,19,-0.02659560784678716,-0.008749504989498558
2006-01-31,2006-02-28,EWG,19,-0.0353803803796825,0.0045559445985756675
2006-01-31,2006-02-28,EWH,19,-0.01790810527107456,-0.013422848879518945
2006-01-31,2006-02-28,EWI,19,-0.01890967695237844,0.010761054286752891
2006-01-31,2006-02-28,EWJ,19,-0.016271646606420775,-0.01569192346547943
2006-01-31,2006-02-28,EWL,19,-0.009107160185762853,-0.008317529631940102
2006-01-31,2006-02-28,EWM,19,-0.03384002092670568,0.009641859576893674
2006-01-31,2006-02-28,EWN,19,-0.03327002327464301,0.017823821252132
2006-01-31,2006-02-28,EWP,19,-0.027876551055719845,0.03378396057879307
2006-01-31,2006-02-28,EWQ,19,-0.035451417462261214,-0.014973169689252885
2006-01-31,2006-02-28,EWS,19,-0.025288677743270704,0.015439206917765347
2006-01-31,2006-02-28,EWT,19,-0.042405232047600494,-0.06231441741238197
2006-01-31,2006-02-28,EWU,19,-0.0151359863413294,-0.00558088922105604
2006-01-31,2006-02-28,EWW,19,-0.03595199773846136,-0.014160620957486492
2006-01-31,2006-02-28,EWY,19,-0.05308409208039855,-0.03733636832159426
2006-01-31,2006-02-28,EWZ,19,-0.10311919783453893,-0.0031449460540063923
2006-01-31,2006-02-28,EZA,19,-0.06502642036114648,-0.0671019484813995
2006-01-31,2006-02-28,IWM,19,-0.025272523594593088,0.0031784561632604014
2006-01-31,2006-02-28,QQQ,19,0.011738405380177674,-0.02142837789809049
2006-01-31,2006-02-28,SPY,19,0.005130401730664147,0.0057259716189914656
2006-02-28,2006-03-31,EWA,23,-0.014825976777897987,0.008056359111743072
2006-02-28,2006-03-31,EWC,23,-0.03181568248340316,0.012425414497452936
2006-02-28,2006-03-31,EWD,23,-0.003564160111108272,0.08280784669897234
2006-02-28,2006-03-31,EWG,23,-0.03236874727857386,0.045351155397609144
2006-02-28,2006-03-31,EWH,23,0.0018701786100263629,0.01965223698116625
2006-02-28,2006-03-31,EWI,23,-0.023028579516957803,0.02422928190507867
2006-02-28,2006-03-31,EWJ,23,-0.008770705608727503,0.04347826508335162
2006-02-28,2006-03-31,EWL,23,-0.0014371283769214482,0.03256069772264669
2006-02-28,2006-03-31,EWM,23,-0.02185737591132686,0.019099830116433347
2006-02-28,2006-03-31,EWN,23,-0.028265096678213864,0.042856884842973786
2006-02-28,2006-03-31,EWP,23,-0.04730993428417751,0.025138291538603585
2006-02-28,2006-03-31,EWQ,23,-0.007516049848322104,0.05718422621378938
2006-02-28,2006-03-31,EWS,23,-0.029772773868237068,0.026900449529303927
2006-02-28,2006-03-31,EWT,23,0.035279936993586114,0.007120455772791967
2006-02-28,2006-03-31,EWU,23,-0.005587010994791641,0.028571653565629296
2006-02-28,2006-03-31,EWW,23,-0.024893389732612348,0.001305579921913047
2006-02-28,2006-03-31,EWY,23,-0.006513259625619994,0.005171057691707226
2006-02-28,2006-03-31,EWZ,23,-0.07451638417243855,-0.030574847858615972
2006-02-28,2006-03-31,EZA,23,0.021853172914881203,0.07295472862303298
2006-02-28,2006-03-31,IWM,23,-0.00651519526952693,0.04908849009900984
2006-02-28,2006-03-31,QQQ,23,-0.0004993534138769684,0.020910736369845084
2006-02-28,2006-03-31,SPY,23,-0.004162279194636409,0.01650366473468101
2006-03-31,2006-04-28,EWA,19,-0.01951695117006902,0.09590390670510685
2006-03-31,2006-04-28,EWC,19,-0.023012097694041445,0.05205245429815131
2006-03-31,2006-04-28,EWD,19,-0.02532739013597418,0.057841577107448305
2006-03-31,2006-04-28,EWG,19,-0.021140383828139542,0.04859031133570779
2006-03-31,2006-04-28,EWH,19,-0.017033598736759026,0.06078595376120477
2006-03-31,2006-04-28,EWI,19,-0.00569870203462175,0.053404982804676315
2006-03-31,2006-04-28,EWJ,19,-0.04942623610868724,0.02777784227699609
2006-03-31,2006-04-28,EWL,19,-0.01530639079841678,0.06306752340053023
2006-03-31,2006-04-28,EWM,19,-0.009918105539679645,0.04417662183108484
2006-03-31,2006-04-28,EWN,19,-0.011283719939501502,0.040211918936731594
2006-03-31,2006-04-28,EWP,19,-0.008115054564696633,0.048062716023994145
2006-03-31,2006-04-28,EWQ,19,-0.026772864539272967,0.03731627728853382
2006-03-31,2006-04-28,EWS,19,-0.0163240483129099,0.06378174729458252
2006-03-31,2006-04-28,EWT,19,0.014354021968074226,0.08719571240073964
2006-03-31,2006-04-28,EWU,19,-0.008045488784242605,0.06398784504928612
2006-03-31,2006-04-28,EWW,19,-0.002907721032691546,0.05633817062816804
2006-03-31,2006-04-28,EWY,19,-0.02847520374264878,0.06323708890155566
2006-03-31,2006-04-28,EWZ,19,-0.0013346009791430635,0.10763450146139486
2006-03-31,2006-04-28,EZA,19,-0.022702013123739873,0.04929999639057825
2006-03-31,2006-04-28,IWM,19,-0.0396318166872166,0.0030275378535624675
2006-03-31,2006-04-28,QQQ,19,-0.01315118879072108,-0.0019084294212941
2006-03-31,2006-04-28,SPY,19,-0.0036607538736679324,0.012631671128149335
2006-04-28,2006-05-31,EWA,22,-0.04999978847662989,-0.05195997554789844
2006-04-28,2006-05-31,EWC,22,-0.025945976830888284,-0.0225266616195523
2006-04-28,2006-05-31,EWD,22,-0.022445687158737737,-0.07045888404328593
2006-04-28,2006-05-31,EWG,22,-0.03337902115860425,-0.04385575360788829
2006-04-28,2006-05-31,EWH,22,-0.01915392198578625,-0.06359197909334346
2006-04-28,2006-05-31,EWI,22,-0.04025812726109068,-0.011568428087532112
2006-04-28,2006-05-31,EWJ,22,-0.027811758892521632,-0.05405417617382302
2006-04-28,2006-05-31,EWL,22,-0.045109960587183195,-0.04179786018510823
2006-04-28,2006-05-31,EWM,22,-0.02656745755863754,-0.030769325728443486
2006-04-28,2006-05-31,EWN,22,-0.036072729494218136,-0.04417987262525924
2006-04-28,2006-05-31,EWP,22,-0.05535488455533455,-0.029246498948387822
2006-04-28,2006-05-31,EWQ,22,-0.04934387314909938,-0.02046206533721029
2006-04-28,2006-05-31,EWS,22,-0.04100734128096206,-0.07815868421961458
2006-04-28,2006-05-31,EWT,22,-0.04685663544580576,-0.07008695258440412
2006-04-28,2006-05-31,EWU,22,-0.038979434825394454,-0.026573228517791758
2006-04-28,2006-05-31,EWW,22,-0.04490432492525309,-0.11185172460658621
2006-04-28,2006-05-31,EWY,22,-0.03879636832463418,-0.08669342340651887
2006-04-28,2006-05-31,EWZ,22,-0.05132309099988941,-0.16497180575167003
2006-04-28,2006-05-31,EZA,22,-0.052826099947673844,-0.15603258219933702
2006-04-28,2006-05-31,IWM,22,-0.0082192808389,-0.056824112329888266
2006-04-28,2006-05-31,QQQ,22,-0.0008095218610328914,-0.07240164474553501
2006-04-28,2006-05-31,SPY,22,-0.012193590183198544,-0.030121014015030312
2006-05-31,2006-06-30,EWA,22,-0.010137521200250688,-0.0024035224740228678
2006-05-31,2006-06-30,EWC,22,-0.029632160034660848,-0.022633531246598726
2006-05-31,2006-06-30,EWD,22,-0.006534724134657055,-0.001184215935329358
2006-05-31,2006-06-30,EWG,22,-0.015085145970480496,-0.0073560349523403845
2006-05-31,2006-06-30,EWH,22,0.019830798665840144,0.008954976224455846
2006-05-31,2006-06-30,EWI,22,-0.008323449964104501,0.006884176795484365
2006-05-31,2006-06-30,EWJ,22,0.024818404539325156,-0.025714308915051
2006-05-31,2006-06-30,EWL,22,-0.02009440381921479,-0.002345143446490394
2006-05-31,2006-06-30,EWM,22,0.00040447291972056654,-0.035714098230637537
2006-05-31,2006-06-30,EWN,22,-0.01912662553994937,0.00222220332515799
2006-05-31,2006-06-30,EWP,22,-0.021632538847312532,0.01976414884244515
2006-05-31,2006-06-30,EWQ,22,-0.025862527374802324,0.009097122672710789
2006-05-31,2006-06-30,EWS,22,0.02495872435138291,0.022067479014258318
2006-05-31,2006-06-30,EWT,22,0.007037826228285526,-0.003884975800227841
2006-05-31,2006-06-30,EWU,22,-0.01842315560480956,0.008141504721646875
2006-05-31,2006-06-30,EWW,22,0.05843471189185445,0.03280506553941076
2006-05-31,2006-06-30,EWY,22,0.03650330814658087,-0.003973866658987912
2006-05-31,2006-06-30,EWZ,22,0.0846328340883975,0.05872800833929159
2006-05-31,2006-06-30,EZA,22,0.09056216163538466,-0.03780079425696481
2006-05-31,2006-06-30,IWM,22,0.018194612031056545,-0.0004185114087484898
2006-05-31,2006-06-30,QQQ,22,0.023147708324837257,-0.0006152718609044872
2006-05-31,2006-06-30,SPY,22,-0.0063363494801241815,0.0026083823510569815
2006-06-30,2006-07-31,EWA,20,0.020051145209408316,0.010120346010716208
2006-06-30,2006-07-31,EWC,20,0.005885124846212397,0.0012630162955895585
2006-06-30,2006-07-31,EWD,20,0.01532018258664003,-0.011067073266229466
2006-06-30,2006-07-31,EWG,20,0.031744402130671645,-0.0013082380572995156
2006-06-30,2006-07-31,EWH,20,0.017372569291409068,0.015532483657011875
2006-06-30,2006-07-31,EWI,20,0.009456227904712344,0.005811994882415128
2006-06-30,2006-07-31,EWJ,20,0.007044686225880836,-0.005132143880055673
2006-06-30,2006-07-31,EWL,20,0.011884368237034648,0.034790575794170664
2006-06-30,2006-07-31,EWM,20,-0.02747115789909582,0.032921462899666576
2006-06-30,2006-07-31,EWN,20,-0.0036659913476693173,0.02838112022667061
2006-06-30,2006-07-31,EWP,20,-0.006097632034813061,0.02812529715734713
2006-06-30,2006-07-31,EWQ,20,-0.00807738520657475,0.008347039278764568
2006-06-30,2006-07-31,EWS,20,0.021905466551062958,0.0011362271382284739
2006-06-30,2006-07-31,EWT,20,0.02713155888575569,-0.042901738386724064
2006-06-30,2006-07-31,EWU,20,0.02243748924588207,0.02612859578595006
2006-06-30,2006-07-31,EWW,20,0.031011185573929012,0.07213978115259345
2006-06-30,2006-07-31,EWY,20,-0.007736229828687602,0.0006650491490480803
2006-06-30,2006-07-31,EWZ,20,0.03969145480381542,0.008946729432934397
2006-06-30,2006-07-31,EZA,20,0.052085972692579974,0.015306407231941321
2006-06-30,2006-07-31,IWM,20,-0.003634832066530813,-0.028579088040768363
2006-06-30,2006-07-31,QQQ,20,0.007802532926562522,-0.04307479799106617
2006-06-30,2006-07-31,SPY,20,0.004690229918056232,0.004478517251517156
2006-07-31,2006-08-31,EWA,23,-0.024136261272980186,0.027671677765745306
2006-07-31,2006-08-31,EWC,23,-0.019795346974678107,0.040790772150659516
2006-07-31,2006-08-31,EWD,23,-0.023183635839713723,0.03517178072456573
2006-07-31,2006-08-31,EWG,23,-0.04042073960074222,0.03710207484179184
2006-07-31,2006-08-31,EWH,23,-0.035020546906292194,0.03277532334885458
2006-07-31,2006-08-31,EWI,23,-0.02694621382073692,0.04112866666224213
2006-07-31,2006-08-31,EWJ,23,-0.02043065299695146,0.010317237306412652
2006-07-31,2006-08-31,EWL,23,-0.04287075715788757,0.029077957803392174
2006-07-31,2006-08-31,EWM,23,-0.030119886489899605,0.023904461986523406
2006-07-31,2006-08-31,EWN,23,-0.06027287464138731,0.047003083817599434
2006-07-31,2006-08-31,EWP,23,-0.05262856599652277,0.03333321268161327
2006-07-31,2006-08-31,EWQ,23,-0.04088384356322283,0.03609277156222923
2006-07-31,2006-08-31,EWS,23,-0.04208818433273542,0.029511738552249644
2006-07-31,2006-08-31,EWT,23,0.003534238122463673,0.018745032142906792
2006-07-31,2006-08-31,EWU,23,-0.04321106336760072,0.021758686725292797
2006-07-31,2006-08-31,EWW,23,-0.06641571432121307,0.03866435593653095
2006-07-31,2006-08-31,EWY,23,-0.025879323299909274,0.01572540546539347
2006-07-31,2006-08-31,EWZ,23,-0.06418842225370336,-0.0076004669916732714
2006-07-31,2006-08-31,EZA,23,-0.04701627025475974,-0.00723626592635751
2006-07-31,2006-08-31,IWM,23,-0.004188397628441587,0.029994577664257616
2006-07-31,2006-08-31,QQQ,23,0.0034069671715897254,0.04770925211466981
2006-07-31,2006-08-31,SPY,23,-0.018600942579788726,0.021822472210675015
2006-08-31,2006-09-29,EWA,20,-0.039076739147741124,-0.015784506396051112
2006-08-31,2006-09-29,EWC,20,-0.021860729702603887,-0.030302960738058715
2006-08-31,2006-09-29,EWD,20,-0.030144019942218936,0.04864857979929549
2006-08-31,2006-09-29,EWG,20,-0.043459238358424135,0.011363546340009023
2006-08-31,2006-09-29,EWH,20,-0.04375948652370232,-0.004231510821858575
2006-08-31,2006-09-29,EWI,20,-0.022431414835246688,-0.004897025444276948
2006-08-31,2006-09-29,EWJ,20,-0.014228245639587245,-0.012399999336637602
2006-08-31,2006-09-29,EWL,20,-0.034692167601340196,0.01721863542351798
2006-08-31,2006-09-29,EWM,20,-0.02435366867396005,-0.006484978798994012
2006-08-31,2006-09-29,EWN,20,-0.04378929368238582,0.03377277880930851
2006-08-31,2006-09-29,EWP,20,-0.05596789156240023,0.04738614265877428
2006-08-31,2006-09-29,EWQ,20,-0.023965354264902983,0.007350431932054091
2006-08-31,2006-09-29,EWS,20,-0.023067866770348222,0.02866599527836078
2006-08-31,2006-09-29,EWT,20,-0.027781808214265347,0.02400008007640797
2006-08-31,2006-09-29,EWU,20,-0.020840659002000828,-0.008155608065699926
2006-08-31,2006-09-29,EWW,20,-0.026232204050359087,0.044476888953526084
2006-08-31,2006-09-29,EWY,20,-0.029299483837324614,0.008503986067106784
2006-08-31,2006-09-29,EWZ,20,-0.015930838160464478,-0.01787094881220852
2006-08-31,2006-09-29,EZA,20,-0.028990000098428448,-0.07623017362348894
2006-08-31,2006-09-29,IWM,20,-0.033918731172298155,0.006416094973666464
2006-08-31,2006-09-29,QQQ,20,-0.03301331009143471,0.046395401882946885
2006-08-31,2006-09-29,SPY,20,-0.01798867682447014,0.027001522105866593
2006-09-29,2006-10-31,EWA,22,-0.01676934850736267,0.08584875385166346
2006-09-29,2006-10-31,EWC,22,-0.010851549949172257,0.047499878079787505
2006-09-29,2006-10-31,EWD,22,-0.04859070104733776,0.062223931893151896
2006-09-29,2006-10-31,EWG,22,-0.035066733916419235,0.04702445318181758
2006-09-29,2006-10-31,EWH,22,-0.009821836121157279,0.03611928903736783
2006-09-29,2006-10-31,EWI,22,-0.01754344897775917,0.035104977998623
2006-09-29,2006-10-31,EWJ,22,-0.0013760783239561425,0.019941134152869244
2006-09-29,2006-10-31,EWL,22,-0.02757964712755756,0.02343707964088626
2006-09-29,2006-10-31,EWM,22,-0.0012727448464663338,0.056135819244241825
